round,player,team,score
1,272,Bret Thornton,59
1,272,Mitchell Duncan,59
1,272,Brett Peake,59
1,272,Stephen Milne,59
1,272,Jay Schulz,59
1,272,Jared Rivers,59
1,272,Colin Garland,59
1,272,Martin Mattner,59
1,280,Lewis Roberts-Thomson,58
1,280,Stephen Coniglio,58
1,280,Brent Moloney,58
1,280,Brad Miller,58
1,280,Steve Johnson,58
1,285,Leroy Jetta,57
1,285,Graham Johncock,57
1,285,Trent West,57
1,285,Mathew Stokes,57
1,285,Greg Broughton,57
1,285,Eddie Betts,57
1,285,Aaron Davey,57
1,292,Paul Stewart,55
1,292,Aaron Hall,55
1,294,Devon Smith,54
1,294,Jordan Roughead,54
1,294,Brad Green,54
1,294,Karmichael Hunt,54
1,294,Tayte Pears,54
1,294,Dylan Grimes,54
1,294,Mitch Robinson,54
1,294,Daniel Jackson,54
1,294,Shane Edwards,54
1,303,Steven May,53
1,303,Ben Reid,53
1,303,Jeremy Howe,53
1,306,Easton Wood,52
1,306,Mitchell Wallis,52
1,308,Tyrone Vickery,51
1,308,Clint Bartram,51
1,308,Sam Gilbert,51
1,308,Matthew Warnock,51
1,312,Martin Clarke,50
1,312,Brandon Ellis,50
1,312,Cale Hooker,50
1,315,Lukas Markovic,49
1,315,Shane Tuck,49
1,315,Mitchell Clark,49
1,315,Curtly Hampton,49
1,319,Alipate Carlile,48
1,319,Ryan Bastinac,48
1,319,Allen Christensen,48
1,319,Adam Selwood,48
1,323,Corey Enright,47
1,323,Ashley Smith,47
1,323,Robin Nahas,47
1,323,Brandon Matera,47
1,327,Billie Smedts,46
1,327,Benjamin Stratton,46
1,327,Jamie Cripps,46
1,327,Eric MacKenzie,46
1,331,Ben Sinclair,45
1,331,Rohan Bewick,45
1,331,Addam Maric,45
1,331,Tom Hickey,45
1,331,Dean Polo,45
1,336,Matt Campbell,44
1,336,Jayden Post,44
1,336,Jackson Paine,44
1,336,Ryan Lester,44
1,340,Christian Howard,43
1,340,Adam Tomlinson,43
1,340,Tom Lonergan,43
1,340,Josh Tynan,43
1,340,Jack Gunston,43
1,345,Ben Rutten,42
1,345,Chance Bateman,42
1,347,Ashley McGrath,41
1,347,Ricky Henderson,41
1,349,Luke Russell,40
1,349,Aaron Mullett,40
1,349,Jamie MacMillan,40
1,349,Jacob Townsend,40
1,349,Jeremy Cameron,40
1,354,Ryan Schoenmakers,39
1,355,Lachlan Keeffe,38
1,355,Kane Lucas,38
1,355,Adam McPhee,38
1,358,Darren Glass,37
1,359,Luke Rounds,36
1,360,Sebastian Tape,35
1,360,Reece Conca,35
1,360,Daniel Gorringe,35
1,360,Matthew Scarlett,35
1,364,Daniel Hannebery,34
1,365,Dylan Shiel,33
1,365,Mark McVeigh,33
1,367,John Butcher,32
1,368,Brian Lake,30
1,368,Tom Lynch,30
1,368,Tory Dickson,30
1,368,Steven Morris,30
1,368,Andrew Embley,30
1,368,Daniel Kerr,30
1,374,Ben Jacobs,29
1,374,Justin Koschitzke,29
1,376,Robbie Tarrant,28
1,376,Israel Folau,28
1,378,Jeremy Taylor,27
1,379,Jordan Russell,24
1,380,Nathan Wilson,23
1,380,Danyle Pearce,23
1,382,Sam Blease,22
1,383,Tom Lynch,19
1,384,Jarrad Grant,17
1,384,Jarrad Boumann,17
1,386,Orren Stephenson,16
1,387,Dom Tyson,15
1,387,Clancee Pearce,15
1,389,Kyle Hardingham,14
1,390,Sam Sheldon,13
1,391,Matthew Bate,11
1,391,Paul Seedsman,11
1,393,Heath Hocking,10
1,394,Peter Yagmoor,6
1,395,Harry Cunningham,4
1,396,Farren Ray,1
