round,player,team,score
14,312,Steven Morris,48
14,312,Ryan Schoenmakers,48
14,312,Paul Puopolo,48
14,318,Ben Jacobs,47
14,318,Josh Caddy,47
14,318,Brodie Martin,47
14,318,Sean Dempster,47
14,318,Jake King,47
14,323,Benjamin Stratton,46
14,323,Jason Blake,46
14,323,Charlie Dixon,46
14,323,Jeremy Cameron,46
14,327,Tom Campbell,45
14,327,Trent McKenzie,45
14,327,Alex Johnson,45
14,327,Kyal Horsley,45
14,331,Brandon Ellis,44
14,331,Shaun Atley,44
14,331,Cameron Guthrie,44
14,331,Alex Silvagni,44
14,331,Brodie Smith,44
14,331,Robert Murphy,44
14,331,Taylor Hine,44
14,331,Ben Reid,44
14,339,Jack Grimes,43
14,339,Jake Spencer,43
14,339,Jonathon Patton,43
14,342,Joel Wilkinson,42
14,342,Murray Newman,42
14,342,Nathan Wilson,42
14,345,Matthew Dea,41
14,345,James Polkinghorne,41
14,347,Zac Smith,40
14,348,Rohan Bewick,39
14,348,Matthew Warnock,39
14,350,Samuel Wright,38
14,351,Jared Brennan,37
14,351,Alex Rance,37
14,351,Mathew Stokes,37
14,351,Michael Jamison,37
14,355,Todd Elton,36
14,355,James McDonald,36
14,357,Brandon Matera,35
14,357,Nathan Brown,35
14,357,Bachar Houli,35
14,357,Nathan Lovett-Murray,35
14,361,Daniel Connors,34
14,361,Liam Jones,34
14,363,Karmichael Hunt,33
14,363,Christian Howard,33
14,365,Jared Petrenko,32
14,366,Zachary Clarke,31
14,366,Jeff Garlett,31
14,366,Justin Sherman,31
14,366,Aaron Joseph,31
14,370,Sam Day,30
14,370,Nicholas Duigan,30
14,372,Brett Ebert,29
14,373,James Frawley,28
14,373,Cameron O'Shea,28
14,375,Jared Polec,27
14,376,Lachie Neale,26
14,377,Craig Bird,24
14,377,Tomas Bugg,24
14,379,Jordan Roughead,19
14,380,Ian Callinan,18
14,381,Matt Campbell,17
14,382,Jeremy Taylor,16
14,382,Aaron Young,16
14,384,Isaac Smith,15
14,385,Caolan Mooney,14
14,386,Tom McDonald,13
14,386,Dylan Addison,13
14,388,Terry Milera,12
14,389,Joshua Bootsma,11
14,390,Alex Sexton,10
14,390,Justin Koschitzke,10
14,392,Jayden Pitt,9
14,392,Robbie Tarrant,9
14,392,Adam Kennedy,9
14,395,Ahmed Saad,8
14,396,Nathan Van Berlo,2
