round,player,team,score
13,150,Mitchell Brown,68
13,150,Michael Walters,68
13,150,Jonathan Brown,68
13,150,Kane Cornes,68
13,154,James Kelly,67
13,154,Beau Waters,67
13,156,Scott Thompson,66
13,156,Jack Fitzpatrick,66
13,156,Ben McGlynn,66
13,156,Bradd Dalziell,66
13,160,Drew Petrie,65
13,160,Danyle Pearce,65
13,160,Aaron Black,65
13,163,Nicholas Suban,64
13,163,Kurt Tippett,64
13,165,Adam Goodes,63
13,165,Dawson Simpson,63
13,167,Oliver Wines,62
13,167,Clinton Jones,62
13,167,Jake King,62
13,170,Brett Goodes,61
13,170,Zac Dawson,61
13,170,Josh Gibson,61
13,170,Dylan Roberton,61
13,174,Mitchell Golby,60
13,174,Jordan Lisle,60
13,174,Daniel Hannebery,60
13,177,Allen Christensen,59
13,177,Shannon Byrnes,59
13,177,Brent Harvey,59
13,177,Jack Trengove,59
13,177,Shane Edwards,59
13,182,Jack Newnes,58
13,182,Tom McDonald,58
13,184,Matt Jones,57
13,184,Jake Stringer,57
13,184,Thomas Jonas,57
13,184,Matthew Rosa,57
13,188,Steven Morris,56
13,188,Blayne Wilson,56
13,188,Clancee Pearce,56
13,188,Tendai Mzungu,56
13,188,Brodie Murdoch,56
13,193,Taylor Hine,55
13,193,Bradley Hill,55
13,193,Sam Butler,55
13,196,Jeremy Howe,54
13,196,Ted Richards,54
13,196,Liam Anthony,54
13,199,Steven Motlop,53
13,199,Ben McEvoy,53
13,199,Jack Hannath,53
13,199,Brad Sewell,53
13,203,Tony Armstrong,52
13,203,Jimmy Toumpas,52
13,203,Mitchell Duncan,52
13,203,Cameron O'Shea,52
13,207,Sebastian Ross,51
13,207,Patrick McGinnity,51
13,209,Michael Firrito,50
13,209,Campbell Heath,50
13,209,Sam Docherty,50
13,209,Alipate Carlile,50
13,213,Lukas Markovic,49
13,213,Dean Kent,49
13,215,Leigh Adams,48
13,215,Sam Blease,48
13,217,Liam Jones,46
13,218,Hayden Ballantyne,45
13,218,Ryan Lester,45
13,220,Cameron Guthrie,43
13,221,Matthew White,42
13,221,Tom Simpkin,42
13,221,Dale Morris,42
13,221,Pearce Hanley,42
13,221,Liam Picken,42
13,221,Luke Dahlhaus,42
13,227,Jordan Murdoch,41
13,228,Grant Birchall,40
13,228,David Astbury,40
13,228,Jack Darling,40
13,228,Justin Clarke,40
13,232,Heath Grundy,39
13,232,Ryan Crowley,39
13,232,Nick Smith,39
13,232,Matthew Taberner,39
13,236,Darren Glass,38
13,236,David Hale,38
13,238,Jude Bolton,37
13,239,Taylor Duryea,36
13,239,Rhys Stanley,36
13,241,Samuel Wright,32
13,241,Aaron Davey,32
13,243,Hayden Crozier,31
13,243,Nick Vlastuin,31
13,243,Andrew Embley,31
13,246,Nathan Hrovat,30
13,246,Chris Dawes,30
13,248,Tom Lonergan,28
13,248,Jesse White,28
13,250,Matt Thomas,27
13,251,Nick Lower,26
13,251,Bradley McKenzie,26
13,253,Daniel Nicholson,25
13,253,Taylor Hunt,25
13,253,Jimmy Webster,25
13,256,Lindsay Thomas,20
13,257,Xavier Ellis,19
13,258,Jasper Pittard,18
13,258,Jesse Stringer,18
13,260,Jed Lamb,17
13,261,Ryan Harwood,16
13,262,Sam Mayes,15
13,263,Daniel Giansiracusa,14
13,264,Shannon Hurn,8
