round,player,team,score
22,119,Mitchell Wallis,90
22,119,Steele Sidebottom,90
22,119,David Hale,90
22,123,Matthew Warnock,89
22,123,Tom Lonergan,89
22,123,Brad Green,89
22,123,Nathan Jones,89
22,123,Lynden Dunn,89
22,128,Robert Murphy,88
22,129,Chris Tarrant,87
22,129,Charlie Dixon,87
22,129,Ben Cunnington,87
22,129,Chad Wingard,87
22,129,Christopher Mayne,87
22,129,Heath Shaw,87
22,135,Andrew Mackie,86
22,135,Ian Callinan,86
22,135,Craig Bird,86
22,135,Brent Reilly,86
22,139,Steven Morris,85
22,139,Domenic Cassisi,85
22,139,Ben McGlynn,85
22,139,Ben McEvoy,85
22,139,Jack Steven,85
22,144,Dean Cox,84
22,144,Matthew Lobbe,84
22,144,Scott Selwood,84
22,144,Nathan Van Berlo,84
22,144,Cameron Guthrie,84
22,149,Kyal Horsley,83
22,149,Ryan Bastinac,83
22,151,Tom Bell,82
22,151,Christopher Yarran,82
22,151,Chris Newman,82
22,151,Richard Douglas,82
22,151,Scott Thompson,82
22,156,James Kelly,81
22,156,Beau Waters,81
22,158,Jared Rivers,80
22,158,James Frawley,80
22,158,Jake Spencer,80
22,158,Rohan Bail,80
22,162,Jed Adcock,79
22,162,Taylor Hine,79
22,162,Jonathan Giles,79
22,162,Luke McGuane,79
22,162,Heath Grundy,79
22,167,Garrick Ibbotson,78
22,167,Easton Wood,78
22,167,Matthew Broadbent,78
22,167,Nathan Djerrkura,78
22,167,Kyle Hardingham,78
22,167,Scott Gumbleton,78
22,167,Liam Anthony,78
22,174,Phil Davis,77
22,174,Andrew Gaff,77
22,174,Jonathan Brown,77
22,174,Lance Franklin,77
22,174,Paul Chapman,77
22,174,Jordan Murdoch,77
22,180,Adam McPhee,76
22,180,Martin Mattner,76
22,180,Joel Corey,76
22,180,Brandon Matera,76
22,180,Nick Haynes,76
22,180,Nick Smith,76
22,180,Tom Ledger,76
22,180,Tom Bellchambers,76
22,180,Tendai Mzungu,76
22,189,Ahmed Saad,75
22,189,Scott Thompson,75
22,189,Josh Caddy,75
22,189,Ben Hudson,75
22,193,Lee Spurr,74
22,193,Brent Harvey,74
22,193,James Hawksley,74
22,193,Cale Hooker,74
22,193,Sam Reid Injured,74
22,193,Lin Jong,74
22,193,Scott McMahon,74
22,193,Jayden Post,74
22,201,Dom Tyson,73
22,201,James Podsiadly,73
22,201,Jack Ziebell,73
22,201,Daniel Nicholson,73
22,201,Thomas Jonas,73
22,201,Jobe Watson,73
22,201,Harry Taylor,73
22,208,Aidan Riley,72
22,208,Adam Goodes,72
22,208,Sharrod Wellingham,72
22,208,Campbell Brown,72
22,208,Lindsay Thomas,72
22,208,Jack Watts,72
22,208,Shaun Atley,72
22,215,Robin Nahas,71
22,215,Nicholas Duigan,71
22,215,Sam Mitchell,71
22,215,Matt Shaw,71
22,215,Mark Baguley,71
22,220,Jamie Cripps,70
22,220,Sam Blease,70
22,220,Matthew Suckling,70
22,220,Matthew Rosa,70
22,220,Kade Simpson,70
22,225,Adam Selwood,69
22,225,Tom Logan,69
22,225,Beau Maister,69
22,225,Brent Stanton,69
22,225,Levi Casboult,69
22,230,Trent McKenzie,68
22,231,Patrick McGinnity,67
22,231,Jack Newnes,67
22,231,Lenny Hayes,67
22,231,Andrew Embley,67
22,235,Lachlan Hansen,66
22,235,Clinton Young,66
22,235,Leroy Jetta,66
22,235,Jordie McKenzie,66
22,235,Cruize Garlett,66
22,235,Isaac Smith,66
22,235,Trent West,66
22,242,Eric MacKenzie,65
22,242,Samuel Wright,65
22,242,Zachary Clarke,65
22,245,Jarryd Roughead,64
22,245,Ben Reid,64
22,245,Sam Shaw,64
22,245,Graham Johncock,64
22,245,Mike Pyke,64
22,245,Luke Tapscott,64
22,245,Ted Richards,64
22,252,James McDonald,63
22,252,Mathew Stokes,63
22,252,Joel Macdonald,63
22,252,Rhys Stanley,63
22,252,Tom Rockliff,63
22,252,Luke McPharlin,63
22,252,Jarrod Harbrow,63
22,259,Lukas Markovic,62
22,259,Edward Curnow,62
22,259,Michael Hibberd,62
22,259,Joel Patfull,62
22,259,Bryce Gibbs,62
22,259,Brodie Smith,62
22,265,Liam Picken,61
22,265,Steven Motlop,61
22,267,Jackson Trengove,60
22,268,Stewart Crameri,59
22,268,Tom McDonald,59
22,268,Heritier Lumumba,59
22,268,Daniel Jackson,59
22,268,David MacKay,59
22,268,Ryan Crowley,59
22,268,Alex Browne,59
22,275,Zephaniah Skinner,58
22,275,Tom Simpkin,58
22,275,Jordan Lisle,58
22,275,Heath Hocking,58
22,275,Zac Dawson,58
22,280,Chris Masten,57
22,280,Paul Puopolo,57
22,280,Luke Breust,57
22,280,Cameron Wood,57
22,280,Aaron Young,57
22,280,Daniel Talia,57
22,286,Joshua Walker,56
22,286,Sam Gilbert,56
22,286,Matthew Dea,56
22,286,Michael Johnson,56
22,286,Joshua Kennedy,56
22,291,Jack Trengove,55
22,291,Michael Firrito,55
22,291,Grant Birchall,55
22,294,Robbie Tarrant,54
22,294,Will Schofield,54
22,294,Courtenay Dempsey,54
22,297,Tyson Goldsack,53
22,297,Travis Cloke,53
22,297,Nathan Lovett-Murray,53
22,297,James Polkinghorne,53
22,297,Liam Shiels,53
22,297,Bradley Helbig,53
22,303,James Sellar,52
22,303,Darren Glass,52
22,303,Bernie Vince,52
22,306,David Rodan,51
22,306,Tomas Bugg,51
22,306,Brett Ebert,51
22,306,John McCarthy,51
22,306,Dylan Addison,51
22,311,Sam Gibson,50
22,311,Jack Crisp,50
22,311,Lewis Jetta,50
22,311,Tayte Pears,50
22,311,Ryan Harwood,50
22,311,Luke Parker,50
22,317,Maverick Weller,49
22,317,Alan Didak,49
22,317,Michael Talia,49
22,317,Luke Delaney,49
22,317,Kieran Harper,49
22,322,Curtly Hampton,48
22,323,Jarryd Blair,47
22,323,Jeff Garlett,47
22,323,Tom Hickey,47
22,323,Jack Darling,47
22,327,Steven May,46
22,327,Daniel Giansiracusa,46
22,329,Josh Gibson,45
22,329,Sam Darley,45
22,329,Daniel Merrett,45
22,329,Matt Thomas,45
22,329,Zach Tuohy,45
22,329,Colin Garland,45
22,329,Tom Campbell,45
22,336,James Strauss,44
22,336,Jack Gunston,44
22,336,Brett O'Hanlon,44
22,336,Clay Smith,44
22,340,Jordan Roughead,43
22,341,Ryan Lester,42
22,341,Jason Porplyzia,42
22,341,Darren Pfeiffer,42
22,344,Sebastian Ross,41
22,344,Rhys Cooyou,41
22,344,Nicholas O'Brien,41
22,347,Alex Johnson,40
22,347,Danyle Pearce,40
22,347,Alik Magin,40
22,350,Jake Melksham,39
22,351,Benjamin Stratton,38
22,351,Brendan Whitecross,38
22,351,David Ellard,38
22,351,Nicholas Suban,38
22,355,Josh Hill,37
22,355,Alan Toovey,37
22,355,Simon White,37
22,355,Will Hoskin-Elliott,37
22,355,Matthew Buntine,37
22,360,Nathan Brown,36
22,360,Jarrad Grant,36
22,362,David Astbury,35
22,362,Tory Dickson,35
22,364,Mitch Morton,34
22,364,Adam Tomlinson,34
22,366,Dennis Armfield,33
22,366,Paul Stewart,33
22,366,Adam Kennedy,33
22,369,Piers Flanagan,32
22,369,Drew Petrie,32
22,369,Chris Dawes,32
22,372,Rohan Bewick,31
22,373,Andrew Phillips,30
22,374,Jacob Gillbee,29
22,375,David Zaharakis,28
22,376,Todd Goldstein,27
22,377,Josh Toy,22
22,378,Lewis Roberts-Thomson,21
22,379,Ben Rutten,20
22,380,Devon Smith,19
22,380,Nathan Wilson,19
22,382,Xavier Ellis,17
22,383,Josh Drummond,16
22,383,Neville Jetta,16
22,385,Matthew White,15
22,385,Kepler Bradley,15
22,387,Paul Seedsman,13
22,387,Billie Smedts,13
22,389,Ben Sinclair,12
22,389,Travis Varcoe,12
22,391,Andrew Strijk,11
22,392,Matt Campbell,7
22,392,Alwyn Davey,7
22,394,Nathan Blee,6
22,395,Luke Brown,3
22,396,Andrew McInnes,0
