round,player,team,score
21,224,Dean Kent,69
21,224,Sam Butler,69
21,224,Adam Tomlinson,69
21,224,Greg Broughton,69
21,224,Jack Watts,69
21,230,Scott Lycett,68
21,230,Adam Kennedy,68
21,230,David Zaharakis,68
21,230,Eddie Betts,68
21,230,Sam Jacobs,68
21,230,Nick Dal Santo,68
21,236,Tom Bell,67
21,236,Nick Malceski,67
21,236,Jared Rivers,67
21,236,Bradley Hill,67
21,236,Jarrad Grant,67
21,241,Troy Menzel,66
21,241,Matthew Jaensch,66
21,241,Tom Hickey,66
21,241,Jeremy Cameron,66
21,245,Shaun Burgoyne,65
21,245,Matt Jones,65
21,245,Alipate Carlile,65
21,245,Robbie Tarrant,65
21,245,Adam Carter,65
21,245,Koby Stevens,65
21,251,Sam Gilbert,64
21,251,Nathan Foley,64
21,251,Matthew Maguire,64
21,254,Aaron Mullett,63
21,254,Aaron Young,63
21,254,Joel Corey,63
21,254,Zac Dawson,63
21,254,Ryan Crowley,63
21,259,Phil Davis,62
21,259,Oliver Wines,62
21,259,Jack Newnes,62
21,259,Heath Hocking,62
21,259,Trent Cotchin,62
21,259,David MacKay,62
21,265,Cameron Guthrie,61
21,265,Lachlan Keeffe,61
21,265,Alex Silvagni,61
21,265,Lewis Johnston,61
21,265,Andrew Gaff,61
21,265,Nick Maxwell,61
21,271,Jarryd Roughead,60
21,271,Travis Varcoe,60
21,271,Steven Morris,60
21,271,Lachie Whitfield,60
21,271,Mark Austin,60
21,276,Benjamin Stratton,59
21,276,Brandon Ellis,59
21,276,Steven May,59
21,276,Jordan Roughead,59
21,280,Aaron Hall,58
21,280,Campbell Heath,58
21,280,Jeremy Howe,58
21,283,Ted Richards,57
21,283,Reece Conca,57
21,283,Bradley McKenzie,57
21,286,Dennis Armfield,56
21,286,Jude Bolton,56
21,286,Josh Caddy,56
21,289,Andrew McInnes,55
21,289,James Podsiadly,55
21,289,Quinten Lynch,55
21,289,Easton Wood,55
21,289,Jarryd Blair,55
21,289,Pearce Hanley,55
21,289,Joshua Kennedy,55
21,289,Trent McKenzie,55
21,297,Ben Rutten,54
21,297,Curtly Hampton,54
21,297,Cale Hooker,54
21,297,Jack Darling,54
21,297,Ryan O'Keefe,54
21,297,Alwyn Davey,54
21,303,Josh Hall,53
21,303,Callan Ward,53
21,303,Nicholas Kommer,53
21,306,Jason Blake,52
21,306,Shaun Atley,52
21,308,Nick Haynes,51
21,308,Nicholas Graham,51
21,308,Joe Daniher,51
21,308,Ben Reid,51
21,308,Nathan Van Berlo,51
21,313,Tim Mohr,50
21,313,James Strauss,50
21,313,Joshua Walker,50
21,316,Jarrod Harbrow,49
21,316,Sam Gibson,49
21,316,Brian Lake,49
21,316,Darren Minchington,49
21,320,Jack Fitzpatrick,48
21,320,Clinton Jones,48
21,320,Mark Whiley,48
21,320,Colin Garland,48
21,320,Brodie Smith,48
21,325,Sebastian Ross,47
21,325,Aaron Davey,47
21,325,Troy Chaplin,47
21,325,Luke Russell,47
21,325,Tim Sumner,47
21,325,Daniel Hannebery,47
21,325,Patrick McGinnity,47
21,332,Nathan Jones,46
21,332,Tomas Bugg,46
21,332,Harry Taylor,46
21,335,Christopher Yarran,45
21,335,Stewart Crameri,45
21,335,Jamie Cripps,45
21,338,Michael Jamison,44
21,338,Rory Thompson,44
21,338,Ben Howlett,44
21,341,Luke McGuane,43
21,341,Luke Delaney,43
21,341,Nathan Brown,43
21,341,Ashley Smith,43
21,341,Andrew Embley,43
21,346,Thomas Young,42
21,346,Jordan Murdoch,42
21,348,Nathan Wilson,41
21,349,Andrew Raines,40
21,349,Max Bailey,40
21,349,Sam Shaw,40
21,352,Jared Petrenko,39
21,352,Lachlan Hunter,39
21,352,Dyson Heppell,39
21,355,Ryan Lester,38
21,355,Brent Macaffer,38
21,357,Leroy Jetta,37
21,357,Troy Davis,37
21,357,Heath Shaw,37
21,360,Taylor Duryea,36
21,360,Jasper Pittard,36
21,362,Jonathan Giles,35
21,363,Nicholas O'Brien,34
21,364,Thomas Lee,33
21,365,Tayte Pears,32
21,365,Nathan Blee,32
21,365,Matthew Mcdonough,32
21,368,Luke Tapscott,31
21,369,Aaron Sandilands,30
21,370,Mitchell Brown,28
21,370,Tom Lonergan,28
21,372,Luke Shuey,27
21,372,Dylan Addison,27
21,372,Thomas Jonas,27
21,375,Dustin Martin,25
21,376,Shane Savage,23
21,376,Ben McEvoy,23
21,378,Rohan Bewick,22
21,379,Josh Saunders,21
21,379,Jack Hutchins,21
21,381,Jackson Allen,19
21,382,Sebastian Tape,18
21,383,Sam Dwyer,16
21,383,Shannon Byrnes,16
21,383,Dylan Grimes,16
21,386,Ben Sinclair,15
21,387,Stephen Milne,14
21,388,Sam Blease,13
21,389,Gary Rohan,11
21,389,Cameron Hitchcock,11
21,391,Liam Sumner,10
21,392,Josh Hill,8
21,392,Daniel Talia,8
21,394,Sam Kerridge,7
21,395,Joshua Bootsma,5
21,396,William Sierakowski,2
