round,player,team,score
13,70,Toby Greene,92
13,70,Jonathon Griffin,92
13,70,Jeremy Howe,92
13,74,Lynden Dunn,91
13,74,Tom Lonergan,91
13,74,Thomas Liberatore,91
13,74,Steve Johnson,91
13,74,James Kelly,91
13,79,Michael Barlow,90
13,79,Darren Jolly,90
13,79,Quinten Lynch,90
13,79,Jack Ziebell,90
13,83,Travis Cloke,89
13,83,Phil Davis,89
13,83,Tom Campbell,89
13,83,Brian Lake,89
13,83,Ashley McGrath,89
13,83,Richard Douglas,89
13,89,Brent Stanton,88
13,89,Christian Howard,88
13,89,Daniel Rich,88
13,92,Matthew Rosa,87
13,92,Andrew Swallow,87
13,94,Heath Shaw,86
13,94,Mike Pyke,86
13,94,Andrejs Everitt,86
13,94,Harry Taylor,86
13,94,Rhys Palmer,86
13,99,Jarrad McVeigh,85
13,99,Courtenay Dempsey,85
13,99,Jake Melksham,85
13,102,Ted Richards,84
13,102,Tory Dickson,84
13,102,Jonathan Brown,84
13,105,Matthew Priddis,83
13,105,Nick Smith,83
13,105,Sam Jacobs,83
13,105,Dyson Heppell,83
13,109,Dale Thomas,82
13,109,Alex Fasolo,82
13,109,Tom Scully,82
13,112,Shaun Edwards,81
13,112,Daniel Giansiracusa,81
13,112,Jack Trengove,81
13,112,Bernie Vince,81
13,112,Stewart Crameri,81
13,112,Ryan Harwood,81
13,118,Rohan Bewick,80
13,118,Jake Carlisle,80
13,120,Brent Harvey,79
13,120,Jordan Roughead,79
13,120,Aaron Davey,79
13,120,Andrew Mackie,79
13,120,Josh Drummond,79
13,120,Heath Grundy,79
13,120,Alan Toovey,79
13,127,James Frawley,78
13,127,Joel Corey,78
13,127,Matthew Scarlett,78
13,127,Daniel Nicholson,78
13,127,Mitchell Golby,78
13,127,James Sellar,78
13,133,Ashton Hams,77
13,133,Clancee Pearce,77
13,133,Cale Hooker,77
13,136,Nicholas Naitanui,76
13,136,Mitchell Clark,76
13,136,Rhyce Shaw,76
13,139,Luke Shuey,75
13,139,Liam Anthony,75
13,141,Ian Callinan,74
13,141,Jack Darling,74
13,141,Greg Broughton,74
13,141,Ben McGlynn,74
13,141,Jeremy Cameron,74
13,146,Jordie McKenzie,73
13,146,Trent West,73
13,146,Mitchell Wallis,73
13,146,Dustin Fletcher,73
13,150,Robert Murphy,72
13,150,Marley Williams,72
13,150,Martin Mattner,72
13,153,Ben Howlett,71
13,153,Chris Masten,71
13,153,Leroy Jetta,71
13,156,Lewis Jetta,70
13,156,Dylan Shiel,70
13,156,Nathan Brown,70
13,156,Josh Hill,70
13,156,Sharrod Wellingham,70
13,156,Jed Adcock,70
13,156,Daniel Hannebery,70
13,163,Scott Thompson,69
13,163,Heritier Lumumba,69
13,165,David Mundy,68
13,165,Nicholas Suban,68
13,165,Luke McPharlin,68
13,168,James McDonald,66
13,168,Steven Motlop,66
13,170,Lachlan Hansen,65
13,170,Adam McPhee,65
13,170,Luke Dahlhaus,65
13,170,Tom Hawkins,65
13,174,Michael Hibberd,64
13,175,Brodie Martin,63
13,175,Matthew Boyd,63
13,175,Brent Moloney,63
13,175,Jack Hombsch,63
13,179,Jonathon Patton,62
13,179,Mark Austin,62
13,181,Joel Macdonald,61
13,181,Dean Brogan,61
13,181,Sam Darley,61
13,184,Kieran Harper,60
13,184,Ben Hudson,60
13,184,Lachie Neale,60
13,184,Matthew Wright,60
13,184,David MacKay,60
13,184,Simon Buckley,60
13,184,Devon Smith,60
13,191,Kyle Hardingham,59
13,191,James Magner,59
13,191,Craig Bird,59
13,194,Alex Silvagni,58
13,194,Andrew Raines,58
13,194,Liam Picken,58
13,197,Michael Johnson,57
13,197,Scott Selwood,57
13,199,Jack Grimes,56
13,200,Matthew Jaensch,55
13,200,Nathan Van Berlo,55
13,200,Sam Reid Injured,55
13,200,Jason Porplyzia,55
13,200,Tony Armstrong,55
13,200,Joel Patfull,55
13,200,Nathan Wilson,55
13,207,Mitchell Duncan,54
13,207,Jonathan Giles,54
13,207,Ryan Crowley,54
13,210,Nathan Lovett-Murray,53
13,210,Nial McKeever,53
13,210,Taylor Hunt,53
13,210,Jacob Brennan,53
13,214,David Wojcinski,52
13,214,Heath Hocking,52
13,214,Tendai Mzungu,52
13,217,Easton Wood,51
13,217,Michael Doughty,51
13,217,Tom Swift,51
13,217,Ben Reid,51
13,221,Tim Mohr,50
13,221,Kyle Reimers,50
13,221,Allen Christensen,50
13,224,James Podsiadly,48
13,224,Angus Monfries,48
13,226,Ben Rutten,47
13,227,Darren Glass,46
13,227,James Polkinghorne,46
13,227,Kurt Tippett,46
13,227,Shaun McKernan,46
13,231,Dylan Addison,45
13,231,Ryan Lester,45
13,233,Eric MacKenzie,43
13,234,Adam Cooney,41
13,235,Hayden Crozier,40
13,236,Sam Shaw,39
13,237,Tyson Goldsack,38
13,238,Corey Dell'Olio,37
13,238,Michael Firrito,37
13,240,Joshua Green,36
13,241,Tomas Bugg,34
13,241,Chris Dawes,34
13,243,Patrick McGinnity,33
13,243,Daniel Talia,33
13,245,Liam Jones,31
13,246,Jesse Crichton,30
13,246,Clay Smith,30
13,246,Ayce Cordy,30
13,249,Sam Blease,29
13,250,Adam Goodes,25
13,250,Thomas Young,25
13,252,Mathew Stokes,24
13,253,Luke Power,23
13,253,Dawson Simpson,23
13,253,Mark Whiley,23
13,256,Jared Petrenko,22
13,256,Mitchell Brown,22
13,258,Jayden Pitt,21
13,259,Martin Clarke,18
13,260,Ben Cunnington,17
13,260,Jamie MacMillan,17
13,262,Lewis Roberts-Thomson,14
13,263,Sam Gibson,9
13,264,Matthew Maguire,5
