round,player,team,score
11,91,Josh Kennedy Injured,86
11,91,Alan Didak,86
11,94,Jason Winderlich,85
11,94,Chris Masten,85
11,94,Samuel Reid,85
11,97,Mark Baguley,84
11,98,Michael Hurley,83
11,98,Samuel Wright,83
11,98,Nick Riewoldt,83
11,98,Shannon Hurn,83
11,102,Michael Rischitelli,82
11,102,Ben Rutten,82
11,102,Farren Ray,82
11,102,Drew Petrie,82
11,102,Nick Maxwell,82
11,102,Trent Dennis-Lane,82
11,108,Beau Maister,81
11,109,Trent West,80
11,109,Kyle Martin,80
11,109,Andrejs Everitt,80
11,109,Aaron Mullett,80
11,109,Heath Scotland,80
11,114,Jobe Watson,79
11,114,Tom Lynch,79
11,114,Jack Darling,79
11,114,Ben Reid,79
11,114,Levi Casboult,79
11,114,Campbell Brown,79
11,120,Brent Reilly,78
11,120,Curtly Hampton,78
11,120,Ben Kennedy,78
11,120,Marley Williams,78
11,120,Daniel Kerr,78
11,120,Chris Judd,78
11,120,Heritier Lumumba,78
11,120,Josh Bruce,78
11,128,Ian Callinan,77
11,128,Daniel Talia,77
11,128,Craig Bird,77
11,128,Jordan Murdoch,77
11,128,Jack Trengove,77
11,133,Andrew Swallow,76
11,133,Shaun McKernan,76
11,133,Travis Cloke,76
11,133,Sam Jacobs,76
11,137,Darren Jolly,75
11,137,Rory Thompson,75
11,139,Brent Harvey,74
11,139,Andrew Mackie,74
11,139,Michael Hibberd,74
11,139,Jarryd Blair,74
11,143,Danny Stanley,73
11,143,Tom Scully,73
11,145,Ricky Henderson,72
11,145,Jackson Thurlow,72
11,147,Tim Mohr,71
11,147,Heath Grundy,71
11,149,Sam Blease,70
11,149,Luke Shuey,70
11,151,David Myers,69
11,151,Rory Laird,69
11,153,Cale Hooker,68
11,153,Scott Thompson,68
11,153,Ben McGlynn,68
11,156,Adam Tomlinson,67
11,156,Stephen Gilham,67
11,156,Bradley Sheppard,67
11,156,Leigh Adams,67
11,156,Taylor Adams,67
11,161,Jack Watts,66
11,161,Jarryn Geary,66
11,161,Clinton Jones,66
11,161,Stewart Crameri,66
11,165,Jacob Brennan,65
11,165,Paul Seedsman,65
11,165,Dustin Fletcher,65
11,165,Zach Tuohy,65
11,169,Sam Dunell,64
11,169,David Swallow,64
11,171,Kane Lucas,63
11,171,Edward Curnow,63
11,171,Jacob Townsend,63
11,174,Mike Pyke,62
11,175,Jesse Stringer,60
11,175,Aaron Black,60
11,177,Billie Smedts,59
11,177,Shaun Atley,59
11,177,Brent Stanton,59
11,180,Dylan Shiel,58
11,180,Aaron Davey,58
11,182,Sam Butler,57
11,182,Matthew Rosa,57
11,182,James Gwilt,57
11,185,Michael Firrito,56
11,185,Scott McMahon,56
11,185,Jordie McKenzie,56
11,185,David Rodan,56
11,185,Lachlan Plowman,56
11,185,Nathan Van Berlo,56
11,191,Joe Daniher,55
11,191,Sam Day,55
11,191,Ben Sinclair,55
11,191,Mitch Morton,55
11,191,Jimmy Toumpas,55
11,191,Josh Hill,55
11,191,Jaryd Cachia,55
11,198,Dylan Roberton,54
11,198,Cameron Guthrie,54
11,200,Mark Jamar,53
11,201,Andrew Embley,52
11,201,Jeremy Howe,52
11,201,Mitchell Brown,52
11,201,Shane Mumford,52
11,201,Lindsay Thomas,52
11,206,Andy Otten,51
11,206,Lynden Dunn,51
11,206,Nick Smith,51
11,209,Charlie Dixon,50
11,210,Rhys Stanley,49
11,210,Andrew Gaff,49
11,212,Tom Hawkins,48
11,212,Jeff Garlett,48
11,214,Nicholas Kommer,47
11,214,Mitchell Brown,47
11,214,Ryan Bastinac,47
11,217,Gerald Ugle,46
11,217,Brad Crouch,46
11,217,Adam Kennedy,46
11,217,Nathan Brown,46
11,217,Michael Evans,46
11,222,Ben Howlett,45
11,222,Michael Jamison,45
11,224,Sebastian Ross,44
11,224,Simon White,44
11,224,Dennis Armfield,44
11,224,Stephen Coniglio,44
11,228,Jack Fitzpatrick,43
11,228,Tim Sumner,43
11,228,Mitch Robinson,43
11,231,Tom McDonald,41
11,232,Tom Lonergan,40
11,232,Jason Porplyzia,40
11,234,Nathan Vardy,38
11,234,Adam Selwood,38
11,234,Mitchell Duncan,38
11,237,Dean Kent,37
11,238,Adam Goodes,36
11,239,Aidan Corr,34
11,239,Taylor Hine,34
11,241,Josh Jenkins,33
11,241,Joel Wilkinson,33
11,243,Eddie Betts,32
11,244,Josh Saunders,31
11,245,Ahmed Saad,30
11,245,Chris Dawes,30
11,245,Sam Kerridge,30
11,248,Jamie MacMillan,29
11,249,Jimmy Webster,24
11,249,Ted Richards,24
11,251,William Sierakowski,23
11,252,Ashton Hams,22
11,253,Lachie Whitfield,21
11,254,Jared Petrenko,20
11,254,Adam Oxley,20
11,256,Christopher Yarran,16
11,256,Liam Patrick,16
11,258,Brandon Jack,15
11,259,Luke Tapscott,14
11,260,Jamie Cripps,12
11,261,Lachlan Hansen,10
11,262,Will Hams,9
11,263,Alwyn Davey,8
11,264,Jack Hutchins,5
