round,player,team,score
3,245,Dale Thomas,64
3,245,Taylor Hunt,64
3,245,Trent West,64
3,245,Steven Morris,64
3,245,Tyson Goldsack,64
3,252,Dean Polo,63
3,252,Jarrad Grant,63
3,252,Daniel Rich,63
3,252,Stephen Hill,63
3,252,Sam Reid Injured,63
3,252,Matt Thomas,63
3,252,Jarrad McVeigh,63
3,252,Matthew Warnock,63
3,260,Jared Rivers,62
3,260,Travis Cloke,62
3,260,Scott Pendlebury,62
3,260,Jack Riewoldt,62
3,260,Joshua Kennedy,62
3,260,Martin Mattner,62
3,260,Jay Schulz,62
3,260,Aaron Davey,62
3,268,Jack Trengove,61
3,268,Zach Tuohy,61
3,268,Jared Polec,61
3,268,Shaun Burgoyne,61
3,268,Clinton Young,61
3,268,Stephen Milne,61
3,268,Stephen Coniglio,61
3,268,Matthew Bate,61
3,268,James Magner,61
3,277,Adam Tomlinson,60
3,277,Jordie McKenzie,60
3,277,Matthew Broadbent,60
3,280,Robbie Gray,59
3,280,Toby Greene,59
3,280,James Sellar,59
3,280,Ryan Lester,59
3,284,Luke Power,58
3,284,Jacob Surjan,58
3,286,Graham Johncock,57
3,286,Matt Shaw,57
3,286,Shane Edwards,57
3,286,David Mundy,57
3,286,Paul Chapman,57
3,286,Karmichael Hunt,57
3,286,Harley Bennell,57
3,286,Scott Thompson,57
3,294,Pearce Hanley,56
3,294,Steve Johnson,56
3,294,Christopher Yarran,56
3,297,Cameron Wood,55
3,297,Justin Koschitzke,55
3,297,John McCarthy,55
3,297,Jeremy Laidler,55
3,297,Daniel Kerr,55
3,297,Jack Gunston,55
3,303,Cyril Rioli,54
3,303,Alipate Carlile,54
3,303,Michael Jamison,54
3,303,Zac Dawson,54
3,303,Jack Newnes,54
3,303,Tom Lynch,54
3,303,Christopher Mayne,54
3,310,Jared Petrenko,53
3,310,Todd Banfield,53
3,310,Tom McDonald,53
3,313,Tim Mohr,52
3,313,Daniel Talia,52
3,315,Gary Rohan,51
3,315,Jamie MacMillan,51
3,315,Paul Bower,51
3,318,Sam Gilbert,50
3,318,Alan Toovey,50
3,318,Kane Lucas,50
3,318,Ayce Cordy,50
3,318,Luke Delaney,50
3,318,Rick Dyson,50
3,318,David Zaharakis,50
3,325,Brandon Ellis,49
3,325,Luke Russell,49
3,325,Lindsay Thomas,49
3,325,Brodie Martin,49
3,325,Cale Morton,49
3,325,Jack Darling,49
3,331,Michael Doughty,48
3,331,Ryan Hargrave,48
3,331,Ashton Hams,48
3,331,Josh Caddy,48
3,331,Tom Lonergan,48
3,336,Liam Jones,47
3,336,Jake Melksham,47
3,336,Claye Beams,47
3,336,Kyle Reimers,47
3,336,Andy Otten,47
3,341,Ben Cunnington,46
3,341,Shannon Byrnes,46
3,341,George Horlin-Smith,46
3,344,Easton Wood,45
3,345,Mitchell Brown,44
3,345,Tom Lynch,44
3,345,Darren Jolly,44
3,348,Brodie Smith,43
3,348,Trent McKenzie,43
3,348,Ben McGlynn,43
3,351,Chad Wingard,42
3,351,Tyrone Vickery,42
3,351,Jesse O'Brien,42
3,354,Drew Petrie,41
3,355,Daniel Giansiracusa,40
3,356,Thomas Liberatore,39
3,356,Rhyce Shaw,39
3,358,Josh Mellington,38
3,358,Patrick McGinnity,38
3,360,Terry Milera,37
3,360,Alex Johnson,37
3,362,Andrejs Everitt,35
3,362,Jake Carlisle,35
3,364,Luke Tapscott,34
3,364,Nathan Fyfe,34
3,366,Rohan Bail,33
3,367,Bernie Vince,32
3,367,Cameron Guthrie,32
3,369,Ben Rutten,31
3,369,Jacob Townsend,31
3,371,Lukas Markovic,30
3,371,Clay Smith,30
3,373,Stefan Martin,27
3,374,Luke Ball,25
3,375,Maverick Weller,24
3,375,Taylor Walker,24
3,377,Ben Reid,23
3,377,Lynden Dunn,23
3,377,Nathan Djerrkura,23
3,377,Shane Savage,23
3,381,Jamie Cripps,22
3,381,Kieran Harper,22
3,383,Curtly Hampton,21
3,383,Andrew Raines,21
3,385,Nicholas Duigan,18
3,385,Jeremy Cameron,18
3,387,Sam Day,16
3,388,Andrew Mackie,15
3,389,Jonathan Brown,9
3,390,Israel Folau,8
3,390,Matthew Leuenberger,8
3,392,Courtenay Dempsey,6
3,393,Sam Kerridge,5
3,394,Ben Sinclair,4
3,395,Addam Maric,2
3,396,Cameron O'Shea,1
