gameId,team,year,round,playerId,displayName,gameNumber,Disposals,Kicks,Marks,Handballs,Goals,Behinds,Hit Outs,Tackles,Rebounds,Inside 50s,Clearances,Clangers,Frees,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists,% Played,Subs
2015R401,Melbourne,2015,R4,2006749514,Jones. Nathan,183,24,13,0,11,1,0,0,6,1,5,5,6,2,5,3,14,10,0,0,1,0,1,83,-
2015R401,Melbourne,2015,R4,2014755458,Kennedy Harris. Jay,17,8,5,2,3,1,1,0,3,0,1,0,0,0,0,0,4,3,1,2,1,0,0,88,-
2015R401,Melbourne,2015,R4,2013759685,Kent. Dean,32,3,1,0,2,0,0,0,3,0,1,0,1,1,1,0,4,0,0,0,0,0,0,30,Off
2015R401,Melbourne,2015,R4,2005769839,Lumumba. Heritier,203,15,5,3,10,0,0,0,4,3,1,1,3,0,3,0,5,10,0,0,1,0,0,87,-
2015R401,Melbourne,2015,R4,2011779716,McDonald. Tom,64,19,14,4,5,0,0,0,3,11,1,0,2,0,0,0,6,12,0,0,7,1,0,100,-
2015R401,Melbourne,2015,R4,2013774143,Michie. Viv,8,19,9,1,10,0,0,0,3,0,5,0,0,2,0,0,9,10,0,0,2,0,2,60,On
2015R401,Melbourne,2015,R4,2014783574,Newton. Ben,8,19,8,1,11,0,1,0,3,1,4,3,3,1,1,0,13,6,0,0,1,0,1,75,-
2015R401,Melbourne,2015,R4,2014831646,Salem. Christian,16,14,10,4,4,0,0,0,7,6,1,1,2,1,1,0,7,5,2,0,0,0,0,90,-
2015R401,Melbourne,2015,R4,2012844200,Tyson. Dom,39,17,10,1,7,0,1,0,2,2,4,5,4,2,2,0,11,8,0,0,0,1,1,82,-
2015R401,Melbourne,2015,R4,2015861428,Vandenberg. Aaron,4,20,11,2,9,1,1,0,12,2,2,4,4,0,2,0,13,7,1,0,0,0,0,86,-
2015R401,Melbourne,2015,R4,2006865213,Vince. Bernie,154,20,13,3,7,1,0,3,6,0,3,7,4,2,3,2,9,10,0,1,1,0,0,83,-
2015R401,Melbourne,2015,R4,2009875413,Watts. Jack,99,14,7,3,7,1,0,2,4,0,0,3,4,0,1,0,7,6,0,1,0,0,1,84,-
2015R507,Melbourne,2015,R5,2015665345,Brayshaw. Angus,5,16,12,6,4,1,0,0,4,3,2,0,3,1,1,0,4,12,2,0,1,0,0,81,-
2015R507,Melbourne,2015,R5,2002674940,Cross. Daniel,232,21,11,4,10,0,0,0,1,1,1,3,1,1,0,0,9,11,0,0,3,0,0,91,-
2015R507,Melbourne,2015,R5,2006686832,Dunn. Lynden,144,17,12,3,5,0,0,0,1,2,3,0,2,1,1,0,3,12,0,0,4,2,0,96,-
2015R507,Melbourne,2015,R5,2007718224,Garland. Colin,120,11,9,4,2,0,0,0,2,2,1,0,1,1,1,0,2,9,0,0,4,0,0,83,-
2015R507,Melbourne,2015,R5,2009718600,Garlett. Jeff,112,7,7,6,0,3,1,0,4,1,4,0,2,0,0,0,4,3,3,3,0,1,0,93,-
2015R507,Melbourne,2015,R5,2008713743,Grimes. Jack,87,10,5,2,5,0,0,0,3,3,1,1,4,1,2,0,3,7,0,0,3,0,0,85,-
2015R507,Melbourne,2015,R5,2015723350,Hogan. Jesse,5,14,9,6,5,1,0,0,1,0,4,0,3,2,1,0,3,11,0,0,1,0,0,93,-
2015R507,Melbourne,2015,R5,2011725789,Howe. Jeremy,83,13,8,5,5,0,3,0,3,2,0,0,1,1,0,0,8,5,2,3,0,1,0,86,-
2015R507,Melbourne,2015,R5,2003742162,Jamar. Mark,155,9,4,1,5,0,0,21,5,2,2,4,4,2,2,0,7,2,1,0,2,0,0,83,-
2015R507,Melbourne,2015,R5,2006749514,Jones. Nathan,184,18,11,1,7,0,0,0,3,1,2,5,3,1,1,0,9,9,0,0,0,0,0,81,-
2015R507,Melbourne,2015,R5,2014755458,Kennedy Harris. Jay,18,15,6,4,9,0,0,0,4,2,1,1,3,1,1,0,9,9,0,0,1,0,0,80,-
2015R507,Melbourne,2015,R5,2005769839,Lumumba. Heritier,204,16,10,6,6,0,0,4,4,4,2,1,2,1,0,0,5,12,0,0,2,0,0,89,-
2015R507,Melbourne,2015,R5,2011779716,McDonald. Tom,65,17,12,9,5,0,0,1,3,4,0,0,1,1,0,0,7,10,3,0,14,0,0,98,-
2015R507,Melbourne,2015,R5,2009774052,McKenzie. Jordie,79,9,3,0,6,0,1,0,0,0,2,0,1,0,0,0,1,8,0,0,1,0,0,42,On
2015R507,Melbourne,2015,R5,2013774143,Michie. Viv,9,17,8,7,9,0,0,0,0,2,0,2,1,1,0,0,4,13,0,0,0,0,0,79,-
2015R507,Melbourne,2015,R5,2014783574,Newton. Ben,9,12,7,3,5,0,1,0,5,1,4,2,2,1,1,0,5,8,0,0,0,0,0,83,-
2015R507,Melbourne,2015,R5,2011801163,Pedersen. Cameron,46,14,6,8,8,0,1,7,1,1,1,1,1,1,0,0,5,9,2,0,3,0,1,90,-
2015R507,Melbourne,2015,R5,2014831646,Salem. Christian,17,9,6,4,3,0,1,0,2,1,1,0,1,0,1,0,3,7,1,0,1,0,0,48,Off
2015R507,Melbourne,2015,R5,2012844200,Tyson. Dom,40,20,10,4,10,0,1,0,1,1,2,4,3,0,0,0,8,12,0,0,0,0,1,73,-
2015R507,Melbourne,2015,R5,2015861428,Vandenberg. Aaron,5,16,11,4,5,1,2,0,6,0,0,1,0,0,0,0,7,9,0,1,0,0,0,80,-
2015R507,Melbourne,2015,R5,2006865213,Vince. Bernie,155,15,9,1,6,0,0,1,2,4,4,2,5,1,2,0,4,12,0,0,0,0,1,83,-
2015R507,Melbourne,2015,R5,2009875413,Watts. Jack,100,7,5,4,2,0,0,0,3,1,2,1,0,1,0,0,3,5,1,0,3,0,0,82,-
2015R606,Melbourne,2015,R6,2015665345,Brayshaw. Angus,6,12,6,2,6,0,0,0,4,0,3,4,1,1,0,0,5,7,0,0,2,0,1,75,-
2015R606,Melbourne,2015,R6,2002674940,Cross. Daniel,233,23,14,8,9,0,0,4,7,1,2,5,2,2,2,0,12,11,0,0,1,0,0,89,-
2015R606,Melbourne,2015,R6,2008681895,Dawes. Chris,105,9,5,5,4,1,1,0,2,0,0,0,1,0,0,0,1,7,1,2,0,0,0,84,-
2015R606,Melbourne,2015,R6,2006686832,Dunn. Lynden,145,15,6,4,9,0,0,0,2,2,0,1,1,0,1,0,6,10,0,0,4,0,0,98,-
2015R606,Melbourne,2015,R6,2007718224,Garland. Colin,121,15,8,1,7,0,0,0,8,4,0,1,3,1,0,0,8,6,0,0,5,0,0,92,-
2015R606,Melbourne,2015,R6,2009718600,Garlett. Jeff,113,14,13,1,1,2,2,0,3,1,4,2,4,1,1,0,6,8,0,0,0,2,0,95,-
2015R606,Melbourne,2015,R6,2015723350,Hogan. Jesse,6,14,9,8,5,2,1,0,0,0,1,0,0,0,0,0,6,9,2,3,1,0,0,91,-
2015R606,Melbourne,2015,R6,2011725789,Howe. Jeremy,84,10,5,0,5,0,0,0,1,3,0,0,1,1,1,0,5,4,0,0,4,0,1,90,-
2015R606,Melbourne,2015,R6,2006749514,Jones. Nathan,185,25,9,1,16,0,0,0,4,1,2,4,0,0,0,0,9,16,0,0,0,1,0,80,-
2015R606,Melbourne,2015,R6,2014755458,Kennedy Harris. Jay,19,6,4,2,2,0,2,0,1,0,0,1,1,0,0,0,3,3,1,2,0,0,0,85,-
2015R606,Melbourne,2015,R6,2005769839,Lumumba. Heritier,205,19,12,5,7,0,0,0,4,4,1,1,2,0,0,0,5,13,0,0,2,1,0,92,-
2015R606,Melbourne,2015,R6,2011779716,McDonald. Tom,66,25,15,10,10,0,0,0,5,6,1,1,0,1,0,0,5,19,0,0,6,0,0,92,-
2015R606,Melbourne,2015,R6,2014783574,Newton. Ben,10,14,7,1,7,1,0,1,3,0,5,3,2,0,0,0,6,8,0,0,0,0,1,75,-
2015R606,Melbourne,2015,R6,2011801163,Pedersen. Cameron,47,8,4,3,4,0,0,1,2,1,0,1,4,1,2,0,3,5,1,0,1,0,0,54,Off
2015R606,Melbourne,2015,R6,2014831646,Salem. Christian,18,24,16,6,8,0,0,0,4,7,2,0,3,0,2,0,4,18,1,0,2,2,0,90,-
2015R606,Melbourne,2015,R6,2009838909,Spencer. Jake,30,10,1,1,9,0,0,30,7,0,1,4,3,5,2,0,7,4,0,0,3,0,0,88,-
2015R606,Melbourne,2015,R6,2015833635,Stretch. Billy,1,7,6,4,1,1,0,0,4,1,0,1,0,1,0,0,2,5,0,1,0,0,0,80,-
2015R606,Melbourne,2015,R6,2013849678,Toumpas. Jimmy,20,14,7,5,7,0,0,0,2,1,1,1,3,0,1,0,4,10,0,0,0,0,0,81,-
2015R606,Melbourne,2015,R6,2012844200,Tyson. Dom,41,25,13,9,12,0,0,0,3,3,1,4,4,2,0,0,10,15,1,0,1,0,0,80,-
2015R606,Melbourne,2015,R6,2015861428,Vandenberg. Aaron,6,15,8,3,7,0,2,0,3,1,5,1,2,0,1,0,6,8,0,0,2,0,0,76,-
2015R606,Melbourne,2015,R6,2006865213,Vince. Bernie,156,26,17,6,9,0,0,0,3,3,1,2,2,1,1,0,9,17,0,0,1,1,0,79,-
2015R606,Melbourne,2015,R6,2009875413,Watts. Jack,101,7,4,2,3,0,0,1,1,1,1,1,0,0,0,0,1,6,0,0,0,0,0,35,On
2015R703,Melbourne,2015,R7,2009662364,Bail. Rohan,66,12,7,5,5,1,0,0,2,0,1,0,4,1,2,0,1,11,0,0,0,0,0,82,-
2015R703,Melbourne,2015,R7,2015665345,Brayshaw. Angus,7,8,6,5,2,0,1,0,5,0,1,0,0,1,0,0,2,7,1,3,0,0,1,69,-
2015R703,Melbourne,2015,R7,2002674940,Cross. Daniel,234,21,11,9,10,0,0,2,3,5,1,1,4,0,1,0,6,13,1,0,2,0,1,86,-
2015R703,Melbourne,2015,R7,2008681895,Dawes. Chris,106,6,4,2,2,0,0,1,0,0,1,0,0,2,0,0,2,4,0,0,0,0,0,83,-
2015R703,Melbourne,2015,R7,2006686832,Dunn. Lynden,146,19,8,5,11,0,0,0,3,2,1,0,0,1,0,0,5,13,0,0,5,1,0,94,-
2015R703,Melbourne,2015,R7,2007718224,Garland. Colin,122,19,15,10,4,0,0,0,4,2,4,0,2,0,0,0,6,13,2,0,1,0,0,93,-
2015R703,Melbourne,2015,R7,2009718600,Garlett. Jeff,114,11,8,2,3,3,2,0,7,0,0,2,0,1,0,0,8,4,1,2,1,1,0,93,-
2015R703,Melbourne,2015,R7,2008713743,Grimes. Jack,88,22,16,8,6,0,1,0,2,3,0,3,2,1,1,0,6,17,0,0,0,0,0,89,-
2015R703,Melbourne,2015,R7,2011725789,Howe. Jeremy,85,15,3,3,12,0,0,0,1,1,1,1,3,0,1,0,2,13,0,0,4,0,0,90,-
2015R703,Melbourne,2015,R7,2013746965,Jones. Matt,43,11,4,3,7,0,0,0,5,0,0,1,0,1,0,0,6,4,0,0,0,0,0,85,-
2015R703,Melbourne,2015,R7,2006749514,Jones. Nathan,186,26,17,4,9,0,0,0,4,1,5,2,2,2,1,0,11,14,0,0,1,0,1,83,-
2015R703,Melbourne,2015,R7,2005769839,Lumumba. Heritier,206,11,7,3,4,0,0,0,3,1,3,0,3,0,2,0,4,6,0,0,1,1,0,91,-
2015R703,Melbourne,2015,R7,2011779716,McDonald. Tom,67,22,14,9,8,0,0,0,0,7,0,1,1,0,0,0,7,14,4,0,10,0,0,98,-
2015R703,Melbourne,2015,R7,2013774143,Michie. Viv,10,12,7,2,5,0,0,0,4,0,1,2,2,0,0,0,5,7,0,0,0,0,0,85,-
2015R703,Melbourne,2015,R7,2011801163,Pedersen. Cameron,48,14,10,7,4,3,1,4,3,1,3,2,3,2,1,0,7,7,4,5,3,0,0,94,-
2015R703,Melbourne,2015,R7,2014831646,Salem. Christian,19,3,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,22,Off
2015R703,Melbourne,2015,R7,2009838909,Spencer. Jake,31,7,2,0,5,0,0,21,8,0,2,4,2,2,2,0,5,2,0,0,7,0,0,87,-
2015R703,Melbourne,2015,R7,2015833635,Stretch. Billy,2,3,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,57,On
2015R703,Melbourne,2015,R7,2013849678,Toumpas. Jimmy,21,11,4,1,7,0,0,0,0,1,0,1,2,0,1,0,3,9,0,0,0,0,0,74,-
2015R703,Melbourne,2015,R7,2012844200,Tyson. Dom,42,25,13,6,12,0,0,1,2,2,1,6,3,0,1,0,8,19,0,0,1,0,0,83,-
2015R703,Melbourne,2015,R7,2015861428,Vandenberg. Aaron,7,11,8,0,3,0,0,0,4,0,5,2,4,0,1,0,5,6,0,0,0,0,2,76,-
2015R703,Melbourne,2015,R7,2006865213,Vince. Bernie,157,25,13,2,12,0,0,0,1,2,5,4,1,0,0,0,9,15,0,0,2,0,1,86,-
2015R808,Melbourne,2015,R8,2009662364,Bail. Rohan,67,5,2,2,3,0,1,0,3,0,1,0,2,0,2,0,2,3,0,1,0,0,0,86,-
2015R808,Melbourne,2015,R8,2015665345,Brayshaw. Angus,8,20,12,5,8,0,0,0,4,0,7,4,1,0,0,0,8,12,0,0,0,0,1,76,-
2015R808,Melbourne,2015,R8,2002674940,Cross. Daniel,235,19,11,5,8,0,0,1,7,4,1,2,2,2,1,0,10,9,3,0,3,0,0,95,-
2015R808,Melbourne,2015,R8,2006686832,Dunn. Lynden,147,20,13,9,7,0,0,0,2,5,0,1,1,0,0,0,4,15,1,0,2,0,0,92,-
2015R808,Melbourne,2015,R8,2011705438,Fitzpatrick. Jack,20,14,9,5,5,0,0,0,1,1,0,0,1,1,1,0,5,7,1,0,7,0,0,82,-
2015R808,Melbourne,2015,R8,2007718224,Garland. Colin,123,18,14,7,4,0,1,0,3,4,2,0,3,1,1,0,4,12,1,0,2,0,0,91,-
2015R808,Melbourne,2015,R8,2009718600,Garlett. Jeff,115,15,7,2,8,1,2,0,3,0,1,4,4,0,1,0,11,5,0,1,0,0,1,94,-
2015R808,Melbourne,2015,R8,2008713743,Grimes. Jack,89,22,13,8,9,0,0,0,4,6,1,0,1,0,0,0,8,13,2,0,3,0,0,92,-
2015R808,Melbourne,2015,R8,2015723350,Hogan. Jesse,7,21,11,9,10,3,0,0,1,0,1,0,1,1,0,2,9,12,2,5,0,0,2,88,-
2015R808,Melbourne,2015,R8,2011725789,Howe. Jeremy,86,18,12,7,6,1,1,0,1,0,4,0,1,1,0,0,9,9,2,3,3,0,0,86,-
2015R808,Melbourne,2015,R8,2013746965,Jones. Matt,44,6,4,1,2,1,0,0,2,0,1,0,1,2,1,0,3,3,0,1,0,0,1,67,Off
2015R808,Melbourne,2015,R8,2006749514,Jones. Nathan,187,28,19,5,9,1,1,0,5,2,9,6,5,3,2,1,13,17,0,1,1,0,1,80,-
2015R808,Melbourne,2015,R8,2005769839,Lumumba. Heritier,207,12,7,2,5,0,0,2,8,3,2,1,3,0,3,0,2,11,0,0,2,0,0,82,-
2015R808,Melbourne,2015,R8,2011779716,McDonald. Tom,68,18,10,4,8,0,0,0,5,6,1,3,1,2,0,0,6,12,0,0,2,1,0,95,-
2015R808,Melbourne,2015,R8,2014783574,Newton. Ben,11,17,8,3,9,1,0,0,4,0,1,2,1,1,1,0,8,10,0,0,0,0,1,73,-
2015R808,Melbourne,2015,R8,2011801163,Pedersen. Cameron,49,16,10,7,6,3,1,4,2,1,2,2,0,1,0,0,5,11,1,1,3,0,0,91,-
2015R808,Melbourne,2015,R8,2011826393,Riley. Aidan,22,10,3,2,7,0,0,0,1,1,1,1,0,1,0,0,5,5,0,0,0,0,0,24,On
2015R808,Melbourne,2015,R8,2009838909,Spencer. Jake,32,13,8,2,5,0,0,40,8,1,3,2,4,1,2,0,7,5,1,0,1,0,1,88,-
2015R808,Melbourne,2015,R8,2013849678,Toumpas. Jimmy,22,20,12,5,8,2,0,0,6,2,2,0,3,0,0,0,2,17,0,2,2,0,0,78,-
2015R808,Melbourne,2015,R8,2015861428,Vandenberg. Aaron,8,29,14,4,15,0,0,0,11,2,4,7,4,0,0,3,13,16,0,1,1,0,1,80,-
2015R808,Melbourne,2015,R8,2006865213,Vince. Bernie,158,26,17,5,9,2,0,1,5,0,7,6,2,2,1,0,12,15,0,1,1,0,1,84,-
2015R808,Melbourne,2015,R8,2009875413,Watts. Jack,102,14,7,4,7,0,0,4,2,1,2,1,0,1,0,0,5,8,0,0,1,0,1,75,-
2015R903,Melbourne,2015,R9,2009662364,Bail. Rohan,68,11,5,2,6,0,1,0,0,0,0,0,2,1,0,0,5,5,0,1,0,0,0,86,-
2015R903,Melbourne,2015,R9,2015665345,Brayshaw. Angus,9,21,11,2,10,0,0,0,8,2,3,5,1,3,0,0,14,7,0,0,0,0,1,74,-
2015R903,Melbourne,2015,R9,2002674940,Cross. Daniel,236,21,8,5,13,0,0,0,2,7,1,3,1,1,1,0,8,13,1,0,5,0,0,89,-
2015R903,Melbourne,2015,R9,2006686832,Dunn. Lynden,148,22,15,1,7,0,0,0,1,3,3,0,1,1,1,0,6,12,0,0,0,4,0,94,-
2015R903,Melbourne,2015,R9,2011705438,Fitzpatrick. Jack,21,5,5,3,0,1,0,0,1,0,1,0,1,0,0,0,0,5,0,0,2,0,0,89,-
2015R903,Melbourne,2015,R9,2007718224,Garland. Colin,124,16,11,3,5,0,0,0,6,3,2,1,2,0,1,0,5,11,0,0,3,0,0,89,-
2015R903,Melbourne,2015,R9,2009718600,Garlett. Jeff,116,7,6,2,1,2,1,0,2,0,1,2,2,0,1,0,7,1,2,1,2,1,0,88,-
2015R903,Melbourne,2015,R9,2008713743,Grimes. Jack,90,18,7,6,11,0,0,0,1,0,0,0,0,0,0,0,1,16,0,0,2,0,0,83,-
2015R903,Melbourne,2015,R9,2015723350,Hogan. Jesse,8,16,13,8,3,2,0,0,1,0,5,0,0,1,0,0,5,10,2,1,0,1,0,89,-
2015R903,Melbourne,2015,R9,2011725789,Howe. Jeremy,87,6,3,1,3,0,0,0,2,1,0,0,0,0,0,0,2,4,0,0,0,0,0,96,-
2015R903,Melbourne,2015,R9,2009746213,Jetta. Neville,62,8,4,1,4,0,0,0,0,2,0,1,1,1,0,0,4,4,0,0,1,0,0,61,Off
2015R903,Melbourne,2015,R9,2013746965,Jones. Matt,45,8,5,3,3,1,0,0,1,0,3,0,2,0,2,0,2,7,0,0,0,0,0,89,-
2015R903,Melbourne,2015,R9,2006749514,Jones. Nathan,188,20,7,1,13,0,0,0,5,0,3,4,2,2,2,0,9,11,0,0,0,0,1,81,-
2015R903,Melbourne,2015,R9,2005769839,Lumumba. Heritier,208,14,10,4,4,1,0,0,5,2,1,1,1,0,0,0,4,11,0,0,1,0,0,80,-
2015R903,Melbourne,2015,R9,2011779716,McDonald. Tom,69,18,13,6,5,0,0,0,0,4,3,0,2,1,2,0,3,14,0,0,3,1,1,93,-
2015R903,Melbourne,2015,R9,2011801163,Pedersen. Cameron,50,17,10,5,7,0,2,2,3,0,3,2,1,2,1,0,8,9,0,2,0,0,0,91,-
2015R903,Melbourne,2015,R9,2009838909,Spencer. Jake,33,8,3,1,5,1,0,39,6,0,0,4,2,3,2,0,8,0,1,1,6,0,0,90,-
2015R903,Melbourne,2015,R9,2013849678,Toumpas. Jimmy,23,14,8,3,6,0,0,0,1,1,4,1,0,0,0,0,4,10,0,0,0,0,1,81,-
2015R903,Melbourne,2015,R9,2015861428,Vandenberg. Aaron,9,19,11,5,8,0,0,0,4,1,5,7,4,0,0,0,10,9,1,0,0,0,0,80,-
2015R903,Melbourne,2015,R9,2006865213,Vince. Bernie,159,17,10,2,7,0,1,0,7,2,1,6,1,2,0,0,8,10,0,0,1,0,0,77,-
2015R903,Melbourne,2015,R9,2013864812,Viney. Jack,36,7,4,1,3,0,0,0,1,0,1,3,2,0,1,0,4,4,0,0,0,0,0,27,On
2015R903,Melbourne,2015,R9,2009875413,Watts. Jack,103,14,6,7,8,0,0,3,0,2,0,0,1,0,1,0,4,10,0,0,0,0,0,74,-
2015R1009,Melbourne,2015,R10,2015665345,Brayshaw. Angus,10,18,15,2,3,1,1,0,6,2,7,1,2,2,0,0,4,15,1,0,0,0,4,79,-
2015R1009,Melbourne,2015,R10,2002674940,Cross. Daniel,237,26,11,7,15,0,0,1,3,1,1,3,0,1,0,0,9,17,3,0,3,1,0,91,-
2015R1009,Melbourne,2015,R10,2006686832,Dunn. Lynden,149,20,10,3,10,0,0,0,3,6,0,0,3,1,2,0,5,13,0,0,6,0,0,96,-
2015R1009,Melbourne,2015,R10,2011705438,Fitzpatrick. Jack,22,9,5,3,4,1,0,7,1,1,0,0,3,1,3,0,3,6,1,1,2,0,0,87,-
2015R1009,Melbourne,2015,R10,2007718224,Garland. Colin,125,16,11,4,5,0,0,0,3,3,1,0,1,1,0,0,3,14,0,0,2,0,0,82,-
2015R1009,Melbourne,2015,R10,2009718600,Garlett. Jeff,117,10,8,0,2,2,0,0,5,1,2,0,2,0,0,0,2,7,0,0,2,2,2,93,-
2015R1009,Melbourne,2015,R10,2011718646,Gawn. Max,27,11,5,1,6,0,0,31,2,1,2,2,2,1,1,0,6,5,1,0,2,0,0,82,-
2015R1009,Melbourne,2015,R10,2015723350,Hogan. Jesse,9,9,7,5,2,1,1,0,1,0,1,0,1,0,1,0,3,7,1,1,1,0,0,91,-
2015R1009,Melbourne,2015,R10,2011725789,Howe. Jeremy,88,10,8,3,2,3,1,0,1,0,2,1,2,1,0,0,6,4,0,2,2,0,1,95,-
2015R1009,Melbourne,2015,R10,2009746213,Jetta. Neville,63,15,4,4,11,0,0,0,4,2,0,0,2,2,1,0,8,9,0,0,6,0,0,94,-
2015R1009,Melbourne,2015,R10,2013746965,Jones. Matt,46,6,1,2,5,0,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,1,0,47,On
2015R1009,Melbourne,2015,R10,2006749514,Jones. Nathan,189,34,14,4,20,2,0,0,7,0,6,8,0,1,0,1,11,24,0,0,1,0,0,85,-
2015R1009,Melbourne,2015,R10,2005769839,Lumumba. Heritier,209,22,8,3,14,0,0,0,2,2,2,0,2,0,0,0,6,16,0,0,2,2,0,88,-
2015R1009,Melbourne,2015,R10,2011779716,McDonald. Tom,70,21,10,4,11,0,1,0,3,5,0,0,2,0,0,0,7,13,1,1,11,0,0,92,-
2015R1009,Melbourne,2015,R10,2014783574,Newton. Ben,12,9,2,0,7,0,0,0,6,1,1,1,0,0,0,0,5,4,0,0,1,0,0,73,-
2015R1009,Melbourne,2015,R10,2011801163,Pedersen. Cameron,51,13,6,7,7,0,1,1,4,0,4,1,3,0,1,0,6,7,2,1,2,0,2,95,-
2015R1009,Melbourne,2015,R10,2011826393,Riley. Aidan,23,11,3,3,8,0,0,0,3,0,3,3,2,1,1,0,6,5,0,0,0,0,1,80,-
2015R1009,Melbourne,2015,R10,2013849678,Toumpas. Jimmy,24,21,7,3,14,0,0,0,4,3,1,4,1,1,0,0,8,13,1,0,1,0,0,81,-
2015R1009,Melbourne,2015,R10,2015861428,Vandenberg. Aaron,10,13,8,2,5,0,1,0,2,1,2,0,2,1,1,0,5,7,0,1,0,0,0,38,Off
2015R1009,Melbourne,2015,R10,2006865213,Vince. Bernie,160,34,20,1,14,2,0,0,2,2,6,7,3,0,1,2,13,20,0,1,0,0,0,81,-
2015R1009,Melbourne,2015,R10,2013864812,Viney. Jack,37,26,8,1,18,0,0,0,2,2,2,4,5,0,0,0,14,12,0,0,0,0,0,75,-
2015R1009,Melbourne,2015,R10,2009875413,Watts. Jack,104,16,9,3,7,1,0,1,3,0,4,4,1,2,1,0,9,8,0,0,1,0,0,78,-
2015R1106,Melbourne,2015,R11,2015665345,Brayshaw. Angus,11,19,11,3,8,1,1,0,7,0,3,3,6,3,0,0,12,7,0,1,1,0,0,77,-
2015R1106,Melbourne,2015,R11,2002674940,Cross. Daniel,238,29,13,6,16,0,0,4,4,2,4,3,2,1,0,0,9,21,0,0,1,1,0,91,-
2015R1106,Melbourne,2015,R11,2006686832,Dunn. Lynden,150,18,13,5,5,0,0,0,2,5,1,0,2,2,1,0,5,9,1,0,4,0,0,95,-
2015R1106,Melbourne,2015,R11,2009718600,Garlett. Jeff,118,3,3,0,0,1,0,0,1,0,0,0,2,0,1,0,1,2,0,0,1,0,0,91,-
2015R1106,Melbourne,2015,R11,2011718646,Gawn. Max,28,16,1,3,15,0,0,39,0,1,0,1,2,0,2,0,7,10,1,0,3,0,3,91,-
2015R1106,Melbourne,2015,R11,2008713743,Grimes. Jack,91,24,9,6,15,0,0,0,0,4,1,0,0,0,0,0,6,18,0,0,2,0,0,91,-
2015R1106,Melbourne,2015,R11,2015723350,Hogan. Jesse,10,12,9,6,3,5,1,0,1,0,0,0,1,1,0,2,8,3,4,5,2,0,1,94,-
2015R1106,Melbourne,2015,R11,2011725789,Howe. Jeremy,89,16,9,5,7,1,2,1,6,1,3,0,2,1,1,0,7,9,2,2,4,0,0,85,-
2015R1106,Melbourne,2015,R11,2009746213,Jetta. Neville,64,20,7,4,13,0,0,0,3,3,0,0,2,1,1,0,7,14,1,0,3,0,0,87,-
2015R1106,Melbourne,2015,R11,2006749514,Jones. Nathan,190,32,19,7,13,0,0,0,6,1,12,3,2,0,1,0,9,24,0,0,0,0,3,84,-
2015R1106,Melbourne,2015,R11,2005769839,Lumumba. Heritier,210,20,10,4,10,0,0,0,2,4,2,0,3,0,1,0,5,16,0,0,4,0,0,94,-
2015R1106,Melbourne,2015,R11,2011779716,McDonald. Tom,71,22,8,7,14,1,0,0,3,5,1,0,0,0,0,0,7,17,0,0,7,2,0,94,-
2015R1106,Melbourne,2015,R11,2013774143,Michie. Viv,11,3,1,0,2,0,0,0,1,0,0,0,2,1,1,0,1,2,0,0,0,1,0,29,On
2015R1106,Melbourne,2015,R11,2015783703,Neal-Bullen. Alex,1,11,4,2,7,0,1,0,1,0,1,0,2,0,1,0,2,10,0,0,0,0,0,76,-
2015R1106,Melbourne,2015,R11,2011801163,Pedersen. Cameron,52,6,0,0,6,0,0,4,3,0,1,0,1,0,0,0,5,1,0,0,1,0,0,59,Off
2015R1106,Melbourne,2015,R11,2011826393,Riley. Aidan,24,12,5,5,7,0,0,0,1,0,3,2,3,0,3,0,6,7,2,0,0,0,0,70,-
2015R1106,Melbourne,2015,R11,2015833635,Stretch. Billy,3,15,8,3,7,0,1,0,4,1,1,1,2,1,0,0,2,13,0,1,1,0,0,80,-
2015R1106,Melbourne,2015,R11,2013849678,Toumpas. Jimmy,25,26,14,5,12,2,0,0,8,3,1,4,0,0,0,0,5,23,0,0,0,0,0,86,-
2015R1106,Melbourne,2015,R11,2012844200,Tyson. Dom,43,24,14,6,10,0,0,0,6,5,0,2,4,0,1,0,4,19,0,0,1,0,0,80,-
2015R1106,Melbourne,2015,R11,2006865213,Vince. Bernie,161,38,19,2,19,0,0,1,4,2,4,9,3,1,0,1,14,20,0,0,1,1,0,82,-
2015R1106,Melbourne,2015,R11,2013864812,Viney. Jack,38,24,9,2,15,1,0,0,7,2,3,7,4,3,2,0,14,11,0,0,2,0,0,83,-
2015R1106,Melbourne,2015,R11,2009875413,Watts. Jack,105,25,10,9,15,0,1,4,0,3,1,3,1,0,1,0,5,20,0,1,0,0,1,82,-
2015R1206,Melbourne,2015,R12,2009662364,Bail. Rohan,69,14,4,0,10,0,0,0,2,0,1,1,3,0,1,0,8,6,0,0,1,0,0,85,-
2015R1206,Melbourne,2015,R12,2015665345,Brayshaw. Angus,12,20,12,1,8,0,0,0,6,2,5,4,2,2,1,0,12,8,0,0,0,1,2,81,-
