gameId,team,year,round,playerId,displayName,gameNumber,Disposals,Kicks,Marks,Handballs,Goals,Behinds,HitOuts,Tackles,Rebounds,Inside50s,Clearances,Clangers,Frees,FreesAgainst,BrownlowVotes,ContestedPossessions,UncontestedPossessions,ContestedMarks,MarksInside50,OnePercenters,Bounces,GoalAssists,PercentPlayed,Subs
2019R709,Adelaide,2019,7,2017759851,Keath. Alex,19,18,10,3,8,1,0,0,0,4,1,0,1,1,1,0,4,12,0,0,7,0,0,88,nan
2019R709,Adelaide,2019,7,2015754078,Kelly. Jake,60,18,9,6,9,0,0,0,0,2,1,0,2,0,0,0,8,9,2,0,3,0,0,78,nan
2019R709,Adelaide,2019,7,2015753305,Knight. Riley,46,16,11,4,5,0,0,0,6,1,4,1,5,0,0,0,5,10,0,0,0,0,0,75,nan
2019R709,Adelaide,2019,7,2013762245,Laird. Rory,128,32,10,5,22,0,0,0,2,5,1,1,3,1,1,0,10,22,0,0,1,0,0,89,nan
2019R709,Adelaide,2019,7,2010763943,Lynch. Tom,130,29,18,8,11,0,2,0,1,1,3,3,2,0,0,0,11,18,2,0,0,0,1,85,nan
2019R709,Adelaide,2019,7,2008774238,Mackay. David,209,14,7,2,7,0,0,0,2,3,2,2,0,0,0,0,5,8,0,0,1,0,1,80,nan
2019R709,Adelaide,2019,7,2018774782,Murphy. Lachlan,18,10,8,3,2,1,1,0,1,0,1,0,0,3,0,0,5,5,0,1,1,0,1,72,nan
2019R709,Adelaide,2019,7,2016798113,OBrien. Reilly,7,22,7,5,15,0,1,44,3,0,2,4,2,0,1,0,13,9,3,1,3,0,0,85,nan
2019R709,Adelaide,2019,7,2009835778,Sloane. Rory,184,33,14,4,19,0,0,0,4,3,5,9,2,0,1,0,15,19,1,1,3,0,0,80,nan
2019R709,Adelaide,2019,7,2011832909,Smith. Brodie,152,25,14,3,11,1,0,0,1,6,6,0,3,0,1,0,7,16,0,0,5,4,0,82,nan
2019R709,Adelaide,2019,7,2011843284,Talia. Daniel,171,12,6,3,6,0,0,0,1,4,0,0,0,0,0,0,5,7,0,0,16,0,0,91,nan
2019R709,Adelaide,2019,7,2009877055,Walker. Taylor,174,11,6,2,5,1,0,0,2,0,2,0,5,0,4,0,6,7,0,1,0,0,0,87,nan
2019R806,Adelaide,2019,8,2015652891,Atkins. Rory,85,21,17,7,4,1,0,0,3,7,4,1,6,0,1,0,3,18,0,0,3,0,0,87,nan
2019R806,Adelaide,2019,8,2005667052,Betts. Eddie,303,10,7,1,3,0,1,0,0,0,1,1,4,0,0,0,7,2,0,1,1,0,0,82,nan
2019R806,Adelaide,2019,8,2012662083,Brown. Luke,136,18,12,4,6,0,0,0,2,6,1,0,1,0,1,0,5,7,0,0,3,0,0,76,nan
2019R806,Adelaide,2019,8,2013674392,Crouch. Brad,69,30,10,1,20,0,1,0,6,2,4,2,4,0,1,0,12,18,0,0,2,0,1,82,nan
2019R806,Adelaide,2019,8,2014678470,Crouch. Matt,98,19,9,1,10,0,0,0,2,2,1,5,5,1,2,0,10,8,0,0,0,1,0,34,nan
2019R806,Adelaide,2019,8,2014697406,Ellis-Yolmen. Cam,34,24,10,1,14,0,0,0,7,4,1,6,3,1,1,0,15,10,0,0,4,0,0,79,nan
2019R806,Adelaide,2019,8,2017713949,Gallucci. Jordan,20,11,8,1,3,0,0,0,2,0,3,2,3,0,0,0,3,6,0,0,0,0,0,81,nan
2019R806,Adelaide,2019,8,2017716174,Greenwood. Hugh,41,22,11,2,11,1,0,0,7,2,3,8,5,1,1,0,19,5,1,1,1,0,0,78,nan
2019R806,Adelaide,2019,8,2013724713,Hartigan. Kyle,89,6,4,1,2,0,0,0,3,1,1,0,4,1,1,0,3,4,0,0,5,0,0,89,nan
