gameId,team,year,round,playerId,displayName,gameNumber,Disposals,Kicks,Marks,Handballs,Goals,Behinds,HitOuts,Tackles,Rebounds,Inside50s,Clearances,Clangers,Frees,FreesAgainst,BrownlowVotes,ContestedPossessions,UncontestedPossessions,ContestedMarks,MarksInside50,OnePercenters,Bounces,GoalAssists,PercentPlayed,Subs,Supercoach
2016R104,Adelaide,2016,1,2015652891,Rory Atkins,9,18,9,3,9,0,0,0,2,2,4,3,2,0,1,0,10,10,0,0,2,1,0,77,nan,64
2016R104,Adelaide,2016,1,2005667052,Eddie Betts,230,15,11,3,4,1,3,0,8,3,3,3,3,3,1,0,8,7,0,1,0,0,0,91,nan,79
2016R104,Adelaide,2016,1,2012662083,Luke Brown,70,13,9,4,4,0,0,0,2,3,1,0,1,0,0,0,3,10,0,0,0,0,0,83,nan,46
2016R104,Adelaide,2016,1,2009675555,Kyle Cheney,54,11,5,1,6,0,0,0,2,4,0,0,0,2,0,0,9,3,1,0,7,0,0,84,nan,65
2016R104,Adelaide,2016,1,2013674392,Brad Crouch,26,20,12,2,8,0,0,0,9,2,1,3,7,2,3,0,9,13,0,0,1,0,1,77,nan,72
2016R104,Adelaide,2016,1,2014678470,Matt Crouch,26,23,14,3,9,1,0,0,2,2,5,10,1,2,1,0,15,9,0,0,1,0,0,67,nan,96
2016R104,Adelaide,2016,1,2006687579,Richard Douglas,172,20,14,2,6,1,0,0,3,2,6,2,1,1,0,0,5,14,0,0,3,0,1,76,nan,75
2016R104,Adelaide,2016,1,2009748959,Sam Jacobs,128,10,4,3,6,1,0,35,1,0,1,2,1,0,0,0,4,6,1,1,0,0,0,93,nan,64
2016R104,Adelaide,2016,1,2012743763,Josh Jenkins,70,10,8,5,2,5,0,5,1,0,2,0,1,1,1,2,4,5,1,2,2,0,1,90,nan,91
2016R104,Adelaide,2016,1,2013762245,Rory Laird,58,24,14,9,10,0,0,0,1,2,2,1,4,0,1,0,7,17,0,0,1,0,1,82,nan,90
2016R104,Adelaide,2016,1,2015761111,Jake Lever,13,11,7,2,4,0,0,0,0,3,0,0,2,1,2,0,3,7,1,0,9,0,0,94,nan,52
2016R104,Adelaide,2016,1,2010763943,Tom Lynch,61,11,10,4,1,1,0,0,2,0,2,2,3,3,1,0,6,7,0,1,0,0,1,88,nan,56
2016R104,Adelaide,2016,1,2008774238,David Mackay,145,13,8,2,5,1,0,0,4,1,3,3,1,0,1,0,3,10,0,0,2,1,0,68,nan,0
2016R104,Adelaide,2016,1,2016777178,Mitch McGovern,1,9,7,5,2,0,3,0,3,1,1,0,3,0,1,0,5,5,2,1,2,0,1,74,nan,41
2016R104,Adelaide,2016,1,2016776481,Wayne Milera,1,7,4,2,3,0,1,0,2,0,1,1,2,2,1,0,5,2,1,0,2,0,0,70,nan,40
2016R104,Adelaide,2016,1,2012834096,Paul Seedsman,50,11,6,3,5,1,0,0,4,1,3,0,1,0,0,0,2,11,0,0,0,1,0,76,nan,59
2016R104,Adelaide,2016,1,2009835778,Rory Sloane,119,19,5,1,14,0,1,4,7,0,2,4,2,0,0,0,10,8,0,0,2,2,2,76,nan,96
2016R104,Adelaide,2016,1,2011832909,Brodie Smith,98,24,16,5,8,0,0,0,1,4,6,2,4,0,0,0,8,16,0,0,4,2,1,85,nan,94
2016R104,Adelaide,2016,1,2011843284,Daniel Talia,99,16,7,3,9,0,0,0,3,7,1,0,0,0,0,0,5,11,0,0,12,0,0,95,nan,84
2016R104,Adelaide,2016,1,2001849962,Scott Thompson,286,30,15,3,15,0,1,0,2,1,7,9,3,2,2,0,17,14,0,0,0,0,0,89,nan,93
2016R104,Adelaide,2016,1,2009877055,Taylor Walker,108,18,13,10,5,2,3,0,1,0,3,0,3,2,2,0,7,12,1,2,2,0,0,88,nan,76
2016R104,Adelaide,2016,1,20051181200,Nathan van Berlo,203,9,5,0,4,0,0,0,3,1,3,0,2,1,0,0,5,4,0,0,5,0,1,77,nan,0
2016R202,Adelaide,2016,2,2015652891,Rory Atkins,10,13,8,4,5,0,0,0,1,1,2,2,0,1,0,0,5,7,1,0,0,2,0,80,nan,57
2016R202,Adelaide,2016,2,2005667052,Eddie Betts,231,17,12,6,5,5,1,0,1,0,4,1,2,1,0,2,10,8,1,3,2,0,3,92,nan,142
2016R202,Adelaide,2016,2,2012662083,Luke Brown,71,26,20,7,6,0,0,0,6,6,3,1,5,0,1,0,5,20,0,0,1,1,0,89,nan,99
2016R202,Adelaide,2016,2,2009675555,Kyle Cheney,55,13,10,5,3,0,0,0,3,3,0,0,2,1,1,0,3,10,1,0,4,0,0,84,nan,56
2016R202,Adelaide,2016,2,2013674392,Brad Crouch,27,23,14,0,9,1,0,0,3,0,3,6,1,1,0,0,11,10,0,0,0,2,1,67,nan,83
2016R202,Adelaide,2016,2,2014678470,Matt Crouch,27,24,11,1,13,0,0,0,5,2,3,7,5,2,1,0,13,11,0,0,0,0,0,77,nan,76
2016R202,Adelaide,2016,2,2006687579,Richard Douglas,173,14,6,2,8,0,1,0,2,0,4,6,1,1,0,0,9,6,0,1,1,1,0,76,nan,61
2016R202,Adelaide,2016,2,2013724713,Kyle Hartigan,29,13,5,5,8,0,0,0,5,3,0,0,1,1,1,0,7,8,1,0,7,0,0,80,nan,81
2016R202,Adelaide,2016,2,2009748959,Sam Jacobs,129,15,5,2,10,0,0,41,1,0,0,2,3,1,2,0,8,7,2,0,2,0,0,90,nan,74
2016R202,Adelaide,2016,2,2012743763,Josh Jenkins,71,13,10,7,3,4,2,5,2,0,2,1,2,1,0,0,3,10,0,5,3,0,3,91,nan,118
2016R202,Adelaide,2016,2,2013762245,Rory Laird,59,33,15,12,18,1,0,0,3,4,4,2,4,1,0,0,9,25,0,0,4,0,0,85,nan,127
2016R202,Adelaide,2016,2,2015761111,Jake Lever,14,19,13,10,6,0,0,0,0,6,1,0,2,1,1,0,5,14,1,0,8,0,0,90,nan,91
2016R202,Adelaide,2016,2,2010763943,Tom Lynch,62,21,15,8,6,6,1,0,4,0,5,1,4,1,1,3,7,14,1,3,0,1,1,87,nan,129
2016R202,Adelaide,2016,2,2008774238,David Mackay,146,25,15,4,10,0,0,0,2,2,6,3,3,1,0,0,10,15,0,0,1,1,1,72,nan,0
2016R202,Adelaide,2016,2,2016777178,Mitch McGovern,2,12,6,5,6,2,2,0,1,2,2,2,2,0,0,0,7,6,1,2,1,0,1,69,nan,61
2016R202,Adelaide,2016,2,2016776481,Wayne Milera,2,20,10,9,10,1,0,0,1,1,4,0,1,1,0,0,5,15,1,1,2,2,0,72,nan,83
2016R202,Adelaide,2016,2,2012834096,Paul Seedsman,51,19,8,6,11,0,0,0,5,2,1,2,1,2,0,0,5,13,0,0,0,0,1,82,nan,75
2016R202,Adelaide,2016,2,2009835778,Rory Sloane,120,21,8,4,13,0,0,2,3,2,3,2,4,0,3,0,9,12,1,0,1,0,2,75,nan,81
2016R202,Adelaide,2016,2,2011832909,Brodie Smith,99,21,17,3,4,0,0,0,3,10,2,1,5,1,1,0,5,14,0,0,3,0,1,88,nan,86
2016R202,Adelaide,2016,2,2011843284,Daniel Talia,100,10,7,3,3,0,0,0,2,4,1,0,1,2,0,0,8,3,1,0,13,0,0,92,nan,73
2016R202,Adelaide,2016,2,2001849962,Scott Thompson,287,29,12,3,17,0,0,1,10,1,3,6,1,2,1,0,15,14,0,0,1,0,1,82,nan,140
2016R202,Adelaide,2016,2,2009877055,Taylor Walker,109,11,7,3,4,2,2,0,1,0,2,0,2,0,2,0,6,5,2,2,1,0,0,81,nan,58
2016R303,Adelaide,2016,3,2015652891,Rory Atkins,11,9,2,1,7,0,0,0,3,0,0,1,2,0,2,0,2,8,0,0,2,0,0,82,nan,36
2016R303,Adelaide,2016,3,2005667052,Eddie Betts,232,12,6,4,6,3,1,0,4,0,0,1,0,2,0,0,7,5,0,1,0,0,2,86,nan,106
2016R303,Adelaide,2016,3,2012662083,Luke Brown,72,16,10,5,6,0,1,0,2,3,2,0,0,1,0,0,5,12,0,0,3,0,0,88,nan,68
2016R303,Adelaide,2016,3,2009675555,Kyle Cheney,56,18,8,6,10,0,0,0,2,1,0,0,2,2,1,0,7,12,0,0,4,0,0,94,nan,76
2016R303,Adelaide,2016,3,2014678470,Matt Crouch,28,28,8,3,20,0,0,0,4,2,3,7,5,3,1,0,16,12,0,0,0,0,1,70,nan,90
2016R303,Adelaide,2016,3,2006687579,Richard Douglas,174,18,11,2,7,3,0,0,4,2,2,7,3,2,1,0,8,11,0,0,1,0,0,83,nan,89
2016R303,Adelaide,2016,3,2013724713,Kyle Hartigan,30,10,8,4,2,0,0,0,3,2,3,0,3,0,0,0,2,8,0,0,5,0,0,90,nan,50
2016R303,Adelaide,2016,3,2009748959,Sam Jacobs,130,17,8,2,9,0,0,28,2,1,1,2,4,0,2,0,6,11,0,0,6,0,1,81,nan,95
2016R303,Adelaide,2016,3,2012743763,Josh Jenkins,72,11,4,5,7,1,1,7,2,0,2,0,1,0,1,0,3,8,1,1,2,0,2,92,nan,61
2016R303,Adelaide,2016,3,2015753305,Riley Knight,12,10,2,2,8,0,0,0,1,0,1,0,0,1,0,0,6,4,0,0,0,0,0,74,nan,37
2016R303,Adelaide,2016,3,2013762245,Rory Laird,60,25,12,3,13,0,0,0,2,6,1,2,1,0,1,0,8,17,1,0,0,0,0,84,nan,91
2016R303,Adelaide,2016,3,2015761111,Jake Lever,15,15,11,7,4,0,1,0,0,3,2,0,0,0,0,0,4,10,1,0,4,0,0,85,nan,65
2016R303,Adelaide,2016,3,2012767797,Jarryd Lyons,36,21,10,4,11,2,0,0,1,1,7,3,0,0,0,0,8,13,0,1,2,0,2,70,nan,97
2016R303,Adelaide,2016,3,2008774238,David Mackay,147,15,10,4,5,0,2,0,2,2,7,1,1,0,1,0,2,13,0,0,2,2,2,75,nan,0
2016R303,Adelaide,2016,3,2016777178,Mitch McGovern,3,10,7,3,3,1,1,0,5,0,3,0,2,0,1,0,4,5,1,0,2,0,0,80,nan,61
2016R303,Adelaide,2016,3,2016776481,Wayne Milera,3,12,8,1,4,0,1,0,1,0,2,0,2,1,0,0,5,7,0,0,0,0,2,77,nan,39
2016R303,Adelaide,2016,3,2012834096,Paul Seedsman,52,18,8,6,10,0,0,0,3,1,5,0,2,0,2,0,3,15,0,0,2,1,1,64,nan,84
2016R303,Adelaide,2016,3,2009835778,Rory Sloane,121,21,8,4,13,2,1,3,3,1,2,7,2,1,1,0,10,12,0,0,2,0,1,79,nan,92
2016R303,Adelaide,2016,3,2011832909,Brodie Smith,100,26,14,4,12,2,0,0,2,4,5,1,2,0,1,2,3,22,0,0,1,2,0,83,nan,107
2016R303,Adelaide,2016,3,2011843284,Daniel Talia,101,17,11,8,6,0,0,0,0,4,0,0,3,1,1,0,7,11,1,0,7,0,0,93,nan,70
2016R303,Adelaide,2016,3,2001849962,Scott Thompson,288,28,18,5,10,2,0,0,7,1,6,7,7,2,4,3,10,18,0,0,2,0,1,82,nan,92
2016R303,Adelaide,2016,3,2009877055,Taylor Walker,110,11,8,5,3,3,2,0,0,0,3,0,1,0,0,0,4,7,0,1,1,0,0,88,nan,72
2016R406,Adelaide,2016,4,2015652891,Rory Atkins,12,25,15,6,10,1,0,0,2,4,6,2,3,0,1,1,6,17,0,0,2,1,2,72,nan,92
2016R406,Adelaide,2016,4,2005667052,Eddie Betts,233,19,12,2,7,4,1,0,5,0,2,0,1,3,0,0,13,6,0,1,0,0,0,88,nan,126
